Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","051","Arménie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","1075.114","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","051","Arménie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","1864.83","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","105.439","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","59.692","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","45.572","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","105.962","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","59.798","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","45.872","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","106.442","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","59.871","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","46.182","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","106.585","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","59.927","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","46.511","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","106.537","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","59.949","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","533","Aruba","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","46.848","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","24590.334","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","3446.638","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","21003.923","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","24979.23","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","3465.207","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","21307.04","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","25357.17","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","3481.222","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","21607.414","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","25670.051","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","3494.472","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","21903.705","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","25921.089","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","3504.916","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","036","Australie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","22195.539","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","8797.496","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","3660.707","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","5074.746","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","8840.513","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","3649.748","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","5102.072","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","8879.94","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","3636.627","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","5129.574","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","8907.777","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","3622.85","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","5159.36","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","8922.082","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","3608.752","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","040","Autriche","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","5191.931","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","031","Azerbaïdjan","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","10071.567","X","Ciffre de sources internationales",""
